platform,query,product_name,current_price,original_price,discount_pct,savings_amount,rating,urgency_text,has_urgency,fake_discount_flag,suspicious_discount,product_url,full_text
Flipkart,smartphones,"POCO C81 (Sunset Gold, 64 GB)",11999.0,19999.0,40.0,8000.0,3.6,None,False,No,False,https://www.flipkart.com/poco-c81-sunset-gold-64-gb/p/itmd046653de9427?pid=MOBHMYWRFE7GZVJF&lid=LSTMOBHMYWRFE7GZVJFEI8O3R&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHMYWRFE7GZVJF.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare POCO C81 (Sunset Gold, 64 GB) 3.6 106 Ratings & 8 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.53 cm (6.9 inch) Display 13MP Rear Camera | 8MP Front Camera 6300 mAh Lithium-Ion Polymer Battery T7250 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹11,999 ₹19,999 40% off Upto ₹8,150 Off on Exchange Bank Offer"
Flipkart,smartphones,"POCO C71  - Locked with Airtel Prepaid (Desert Gold, 64 GB)",8999.0,5900.0,,-3099.0,3.8,None,False,Unknown,False,https://www.flipkart.com/poco-c71-locked-airtel-prepaid-desert-gold-64-gb/p/itmb0bb5af15d090?pid=MOBHAFVJ5QYQMBRV&lid=LSTMOBHAFVJ5QYQMBRVX1X4P4&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHAFVJ5QYQMBRV.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare POCO C71  - Locked with Airtel Prepaid (Desert Gold, 64 GB) 3.8 61,502 Ratings & 2,802 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.48 cm (6.88 inch) HD+ Display 32MP Rear Camera | 8MP Front Camera 5200 mAh Battery Unisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹"
Flipkart,smartphones,"POCO M8 (Frost Silver, 128 GB)",20999.0,25999.0,19.0,5000.0,4.3,None,False,No,False,https://www.flipkart.com/poco-m8-frost-silver-128-gb/p/itm42b9da2073832?pid=MOBHMGG5HBC8MRBG&lid=LSTMOBHMGG5HBC8MRBGXF9FVG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHMGG5HBC8MRBG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare POCO M8 (Frost Silver, 128 GB) 4.3 1,648 Ratings & 166 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.2 cm (6.77 inch) Full HD+ Display 50MP Rear Camera | 20MP Front Camera 5520 mAh Battery 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹20,999 ₹25,999 19% off Upto ₹14,500 Off on Exchange Bank Offer"
Flipkart,smartphones,"realme P4 Lite 5G (Mosaic Green, 128 GB)",16499.0,32999.0,50.0,16500.0,4.3,None,False,No,False,https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-128-gb/p/itm90c243961f214?pid=MOBHN7A8PBUWNHG5&lid=LSTMOBHN7A8PBUWNHG5BENLLV&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHN7A8PBUWNHG5.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare realme P4 Lite 5G (Mosaic Green, 128 GB) 4.3 5,774 Ratings & 335 Reviews 4 GB RAM | 128 GB ROM 17.27 cm (6.8 inches) HD+ Display 13MP Rear Camera | 5MP Front Camera 7000 mAh lithium-ion polymer Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹16,499 ₹32,999 50% off Upto ₹11,500 Off on Exchange Bank Off"
Flipkart,smartphones,"POCO M7 Plus 5G (Carbon Black, 128 GB)",16999.0,17999.0,5.0,1000.0,4.2,None,False,No,False,https://www.flipkart.com/poco-m7-plus-5g-carbon-black-128-gb/p/itm39c366869cc19?pid=MOBHETX6YMAG9NTF&lid=LSTMOBHETX6YMAG9NTF5IHJPA&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHETX6YMAG9NTF.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare POCO M7 Plus 5G (Carbon Black, 128 GB) 4.2 5,314 Ratings & 351 Reviews 8 GB RAM | 128 GB ROM | Expandable Upto 2 TB 17.53 cm (6.9 inch) Display 50MP AI Dual Camera 7000 mAh Battery Snapdragon 6s Gen 3 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹16,999 ₹17,999 5% off Upto ₹11,700 Off on Exchange Bank Offer"
Flipkart,smartphones,"Samsung Galaxy F36 5G (Red, 128 GB)",19499.0,22999.0,15.0,3500.0,4.3,Only 1 Left,True,No,False,https://www.flipkart.com/samsung-galaxy-f36-5g-red-128-gb/p/itmc11d84aa155ce?pid=MOBHDFVTHDKNNW8Z&lid=LSTMOBHDFVTHDKNNW8Z1DPOGI&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHDFVTHDKNNW8Z.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Samsung Galaxy F36 5G (Red, 128 GB) 4.3 11,375 Ratings & 778 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 2 TB 17.02 cm (6.7 inch) Full HD+ Display 50MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Samsung Exynos 1380 Processor 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories ₹19,499 ₹22,999 15% off Only 1 left Upto ₹13,650 Off on Exchange"
Flipkart,smartphones,"vivo T5x 5G (Cyber Green, 128 GB)",22999.0,28999.0,20.0,6000.0,4.4,None,False,No,False,https://www.flipkart.com/vivo-t5x-5g-cyber-green-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NGFZAYK6M&lid=LSTMOBHH69NGFZAYK6MYQKNQD&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_31&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHH69NGFZAYK6M.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare vivo T5x 5G (Cyber Green, 128 GB) 4.4 9,240 Ratings & 611 Reviews 6 GB RAM | 128 GB ROM 17.17 cm (6.76 inch) Display 50MP + 2MP | 32MP Front Camera 7200 mAh Li-ion Battery Dimensity 7400-Turbo Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹22,999 ₹28,999 20% off Upto ₹16,350 Off on Exchange Bank Offer"
Flipkart,smartphones,"realme P4x 5G (Elegant Pink, 128 GB)",19999.0,21999.0,9.0,2000.0,4.3,None,False,No,False,https://www.flipkart.com/realme-p4x-5g-elegant-pink-128-gb/p/itm575b1540859e4?pid=MOBHHWGMD2SAKRCJ&lid=LSTMOBHHWGMD2SAKRCJLOGF4A&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHHWGMD2SAKRCJ.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare realme P4x 5G (Elegant Pink, 128 GB) 4.3 11,475 Ratings & 859 Reviews 6 GB RAM | 128 GB ROM 17.07 cm (6.72 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 7000 mAh Battery Dimensity 7400 Ultra Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories ₹19,999 ₹21,999 9% off Upto ₹14,050 Off on Exchange Bank Offer"
Flipkart,smartphones,"OnePlus Nord CE6 Lite (Hyper Black, 128 GB)",26698.0,33999.0,21.0,7301.0,4.3,Only Few Left,True,No,False,https://www.flipkart.com/oneplus-nord-ce6-lite-hyper-black-128-gb/p/itm894a5599b758b?pid=MOBHN8CA4A6Z3KMZ&lid=LSTMOBHN8CA4A6Z3KMZS2V2L5&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHN8CA4A6Z3KMZ.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare OnePlus Nord CE6 Lite (Hyper Black, 128 GB) 4.3 85 Ratings & 5 Reviews 8 GB RAM | 128 GB ROM | Expandable Upto 128 GB 17.07 cm (6.72 inch) Full HD+ Display 50MP Rear Camera | 50MP Front Camera 7000 mAh Battery Qualcomm Snapdragon 7s Gen 4 Processor one year of handset six month of accessories ₹26,698 ₹33,999 21% off Only few left Bank Offer"
Flipkart,smartphones,"Ai+ Pulse 2 (Blue, 64 GB)",10499.0,10999.0,4.0,500.0,4.4,None,False,No,False,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCXXI7UT&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Ai+ Pulse 2 (Blue, 64 GB) 4.4 3,259 Ratings & 166 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.13 cm (6.745 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 6000 mAh Battery T7250 Processor 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories ₹10,499 ₹10,999 4% off Upto ₹7,050 Off on Exchange Bank Offer"
Flipkart,smartphones,"Infinix GT 30 5G+ Pulse Green 128 (Pulse Green, 128 GB)",21999.0,24999.0,12.0,3000.0,4.4,None,False,No,False,https://www.flipkart.com/infinix-gt-30-5g-pulse-green-128-pulse-green-gb/p/itm666aa01d8a89d?pid=MOBHDQFAY7XQDHNK&lid=LSTMOBHDQFAY7XQDHNKJVNAJR&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_35&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHDQFAY7XQDHNK.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Infinix GT 30 5G+ Pulse Green 128 (Pulse Green, 128 GB) 4.4 835 Ratings & 53 Reviews 8 GB RAM | 128 GB ROM 17.22 cm (6.78 inch) Display 64MP + 8MP | 13MP Front Camera 5500 mAh Battery Dimensity 7400 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹21,999 ₹24,999 12% off Upto ₹15,450 Off on Exchange Bank Offer"
Flipkart,smartphones,"POCO C81x (Crystal Black, 64 GB) 4",10999.0,18999.0,42.0,8000.0,,None,False,No,False,https://www.flipkart.com/poco-c81x-crystal-black-64-gb/p/itmcc7b133522987?pid=MOBHMYWRXCQBZ7D2&lid=LSTMOBHMYWRXCQBZ7D2WUWSH4&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_36&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHMYWRXCQBZ7D2.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare POCO C81x (Crystal Black, 64 GB) 4 141 Ratings & 9 Reviews 3 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.48 cm (6.88 inch) Display 13MP Rear Camera | 8MP Front Camera 5200 mAh Lithium-Ion Polymer Battery T7250 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹10,999 ₹18,999 42% off Upto ₹7,400 Off on Exchange Bank Offer"
Flipkart,smartphones,Add to Compare Vivo T4 Lite 5G (Prism Blue 2026) ( 4GB 64GB),12999.0,27999.0,53.0,15000.0,4.3,None,False,No,False,https://www.flipkart.com/vivo-t4-lite-5g-prism-blue-2026-4gb-64gb/p/itm49fb53d099f3c?pid=MOBHNCRKA4XQFSRM&lid=LSTMOBHNCRKA4XQFSRM3HV9XJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_37&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHNCRKA4XQFSRM.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Currently unavailable Add to Compare Vivo T4 Lite 5G (Prism Blue 2026) ( 4GB 64GB) 4.3 36,159 Ratings & 1,305 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.12 cm (6.74 inch) HD+ Display 50MP + 2MP | 5MP Front Camera 6000 mAh Battery Dimensity 6300 5G Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹12,999 ₹27,999 53% off Bank Offe"
Flipkart,smartphones,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",15499.0,10650.0,,-4849.0,4.2,None,False,Unknown,False,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm9acd4c5748761?pid=MOBH9AS4DSSQECZM&lid=LSTMOBH9AS4DSSQECZMNC3LC0&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_38&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBH9AS4DSSQECZM.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Samsung Galaxy F06 5G (Bahama Blue, 128 GB) 4.2 24,795 Ratings & 1,699 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 1500 GB 17.02 cm (6.7 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories ₹15,499 Upto ₹10,650 Off on Exchange Bank Offer"
Flipkart,smartphones,"OPPO K14 5G (Prism White, 256 GB)",23999.0,29999.0,20.0,6000.0,4.3,None,False,No,False,https://www.flipkart.com/oppo-k14-5g-prism-white-256-gb/p/itm2a5cc1d23c2af?pid=MOBHKQYYS6KNAPHZ&lid=LSTMOBHKQYYS6KNAPHZ4DCHQR&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_39&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHKQYYS6KNAPHZ.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare OPPO K14 5G (Prism White, 256 GB) 4.3 527 Ratings & 58 Reviews 8 GB RAM | 256 GB ROM 17.14 cm (6.75 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 7000 mAh Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹23,999 ₹29,999 20% off Upto ₹17,000 Off on Exchange Bank Offer"
Flipkart,smartphones,"Tecno Pova 7 Pro 5G (Neon Cyan, 256 GB)",19374.0,23999.0,19.0,4625.0,4.4,Only 1 Left,True,No,False,https://www.flipkart.com/tecno-pova-7-pro-5g-neon-cyan-256-gb/p/itm0445d5aa95ced?pid=MOBHD8ZJCUMY42KG&lid=LSTMOBHD8ZJCUMY42KG4J7GGM&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_40&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHD8ZJCUMY42KG.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Tecno Pova 7 Pro 5G (Neon Cyan, 256 GB) 4.4 5,857 Ratings & 600 Reviews 8 GB RAM | 256 GB ROM 17.22 cm (6.78 inch) Full HD+ AMOLED Display 64MP + 8MP | 13MP Front Camera 6000 mAh Battery Dimensity 7300 Ultimate Processor 1 Year Manufacturer Warranty for Phone ₹19,374 ₹23,999 19% off Only 1 left Upto ₹13,650 Off on Exchange"
Flipkart,smartphones,"POCO C85 5G (Power Black, 128 GB)",14499.0,20999.0,30.0,6500.0,3.8,None,False,No,False,https://www.flipkart.com/poco-c85-5g-power-black-128-gb/p/itm1f62dee4df0ad?pid=MOBHMGG5DNYPWU9Q&lid=LSTMOBHMGG5DNYPWU9QRQJHJO&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_41&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHMGG5DNYPWU9Q.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare POCO C85 5G (Power Black, 128 GB) 3.8 1,286 Ratings & 132 Reviews 4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.53 cm (6.9 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 6000 mAh Lithium-Ion Polymer Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹14,499 ₹20,999 30% off Upto ₹10,000 Off on Exchange Ban"
Flipkart,smartphones,"Ai+ Nova 2 Ultra 5G (Green, 128 GB)",18999.0,25999.0,26.0,7000.0,4.3,None,False,No,False,https://www.flipkart.com/ai-nova-2-ultra-5g-green-128-gb/p/itm9db3f3ad8ba85?pid=MOBHHUFDZFG4CKDG&lid=LSTMOBHHUFDZFG4CKDGGCWUDQ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_42&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHHUFDZFG4CKDG.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Ai+ Nova 2 Ultra 5G (Green, 128 GB) 4.3 609 Ratings & 147 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.22 cm (6.78 inch) Full HD+ AMOLED Display 50MP + 8MP | 13MP Front Camera 6000 mAh Li-polymer Battery Dimensity 7400 Processor 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories ₹18,999 ₹25,999 26% off Upto ₹13,250 Off on Exchange Bank Offer"
Flipkart,smartphones,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)",33999.0,49999.0,32.0,16000.0,4.3,None,False,No,False,https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-256-gb/p/itm4261a778cb993?pid=MOBHJ7TXQGMFR7D9&lid=LSTMOBHJ7TXQGMFR7D9SD24SW&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_43&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHJ7TXQGMFR7D9.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB) 4.3 1,893 Ratings & 198 Reviews 12 GB RAM | 256 GB ROM 17.27 cm (6.8 inch) Super HD Display 50MP + 13MP | 32MP Front Camera 7000 mAh Battery Snapdragon 7s Gen 4 Processor 1 Year on Handset and 6 Months on Accessories ₹33,999 ₹49,999 32% off Upto ₹24,200 Off on Exchange Bank Offer"
Flipkart,smartphones,"vivo T4 Pro 5G (Nitro Blue, 256 GB)",29999.0,34999.0,14.0,5000.0,4.5,Only Few Left,True,No,False,https://www.flipkart.com/vivo-t4-pro-5g-nitro-blue-256-gb/p/itm4da1824b696d9?pid=MOBHF4F9FMPWJTPP&lid=LSTMOBHF4F9FMPWJTPPMUV02U&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_44&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHF4F9FMPWJTPP.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare vivo T4 Pro 5G (Nitro Blue, 256 GB) 4.5 20,565 Ratings & 1,593 Reviews 8 GB RAM | 256 GB ROM 17.2 cm (6.77 inch) Display 50MP + 2MP + 50MP | 32MP Front Camera 6500 mAh Battery 7 Gen 4 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹29,999 ₹34,999 14% off Only few left Upto ₹21,150 Off on Exchange"
Flipkart,smartphones,"OnePlus Nord CE6 Lite (Vivid Mint, 128 GB)",23765.0,31999.0,25.0,8234.0,4.1,Only Few Left,True,No,False,https://www.flipkart.com/oneplus-nord-ce6-lite-vivid-mint-128-gb/p/itm21e965b5b799d?pid=MOBHN8CVXZNTVTKZ&lid=LSTMOBHN8CVXZNTVTKZSXQHGN&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_45&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHN8CVXZNTVTKZ.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare OnePlus Nord CE6 Lite (Vivid Mint, 128 GB) 4.1 140 Ratings & 12 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 128 GB 17.07 cm (6.72 inch) Full HD+ Display 50MP Rear Camera | 50MP Front Camera 7000 mAh Battery Qualcomm Snapdragon 7s Gen 4 Processor one year of handset six month of accessories ₹23,765 ₹31,999 25% off Super Deals Only few left"
Flipkart,smartphones,"realme P4x 5G (Matte Silver, 128 GB)",21499.0,23499.0,8.0,2000.0,4.3,None,False,No,False,https://www.flipkart.com/realme-p4x-5g-matte-silver-128-gb/p/itm575b1540859e4?pid=MOBHHWGMJA4GNTVD&lid=LSTMOBHHWGMJA4GNTVDWMGMJS&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_46&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHHWGMJA4GNTVD.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare realme P4x 5G (Matte Silver, 128 GB) 4.3 5,779 Ratings & 429 Reviews 8 GB RAM | 128 GB ROM 17.07 cm (6.72 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 7000 mAh Battery Dimensity 7400 Ultra Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories ₹21,499 ₹23,499 8% off Upto ₹15,300 Off on Exchange Bank Offer"
Flipkart,smartphones,"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)",12499.0,14999.0,16.0,2500.0,4.2,Only 1 Left,True,No,False,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-64-gb/p/itma405b6a267df1?pid=MOBHMGHHPXSTQWHH&lid=LSTMOBHMGHHPXSTQWHHOFQUNF&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_47&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHMGHHPXSTQWHH.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare Samsung Galaxy F06 5G (Bahama Blue, 64 GB) 4.2 46,399 Ratings & 2,975 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB 17.02 cm (6.7 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories ₹12,499 ₹14,999 16% off Only 1 left Upto ₹8,500 Off on Exchange"
Flipkart,smartphones,"OPPO K14x 5G (Icy Blue, 128 GB)",16999.0,17999.0,5.0,1000.0,4.3,None,False,No,False,https://www.flipkart.com/oppo-k14x-5g-icy-blue-128-gb/p/itm188c7a4b69292?pid=MOBHJQQ4JWFJQCGC&lid=LSTMOBHJQQ4JWFJQCGCO9UQAV&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_48&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHJQQ4JWFJQCGC.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare OPPO K14x 5G (Icy Blue, 128 GB) 4.3 3,549 Ratings & 215 Reviews 4 GB RAM | 128 GB ROM 17.14 cm (6.75 inch) HD+ Display 50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens 6500 mAh Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹16,999 ₹17,999 5% off Upto ₹11,700 Off on Exchange Bank Offer"
Flipkart,smartphones,"OPPO K14x 5G (Prism Violet, 128 GB)",16999.0,17999.0,5.0,1000.0,4.3,Only Few Left,True,No,False,https://www.flipkart.com/oppo-k14x-5g-prism-violet-128-gb/p/itm188c7a4b69292?pid=MOBHJQQ4XFNJUHGW&lid=LSTMOBHJQQ4XFNJUHGWGZGIGT&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_50&otracker=search&fm=organic&iid=d270e22c-d496-4bce-b847-c95c43d8d706.MOBHJQQ4XFNJUHGW.SEARCH&ppt=None&ppn=None&ssid=i0ob76vetc0000001780910439690&qH=6ea4465d0add4685&ov_redirect=true,"Add to Compare OPPO K14x 5G (Prism Violet, 128 GB) 4.3 3,549 Ratings & 215 Reviews 4 GB RAM | 128 GB ROM 17.14 cm (6.75 inch) HD+ Display 50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens 6500 mAh Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹16,999 ₹17,999 5% off Only few left Upto ₹11,900 Off on Exchange"
